episode_id,step,scene_id,goal,memory_total,frontier_count,raw_output,parsed_coord,action_target_hash,recent_indices,uniform_indices,scm_indices,recent_len,uniform_len,scm_len,recent_types,uniform_types,scm_types,recent_uniform_same_indices,recent_scm_same_indices,uniform_scm_same_indices,all_same_raw_output,all_same_action_target
126,425,00848-ziup5kvtCCR,mirror,60,8,"<coordinate>[8.49, -4.33]</coordinate>","[8.49,-4.33]",52070f51077f,"[10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59]","[0,1,2,3,4,6,7,8,9,10,12,13,14,15,16,18,19,20,21,22,24,25,26,27,28,30,31,32,33,34,36,37,38,39,40,42,43,44,45,46,48,49,50,51,52,54,55,56,57,59]","[0,1,2,3,4,5,6,7,8,9,11,12,13,15,19,20,25,26,30,32,35,39,40,45,50,51,52,53,54,55,56,57,58,59]",50,50,34,"[""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]","[""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform""]","[""spatial"",""turning"",""turning"",""turning"",""turning"",""spatial"",""turning"",""turning"",""turning"",""turning"",""turning"",""turning"",""spin"",""spatial"",""spin"",""spatial"",""spatial"",""spin"",""spatial"",""spin"",""spatial"",""spin"",""spatial"",""spatial"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]",False,False,False,True,True
126,508,00848-ziup5kvtCCR,mirror,65,8,"<coordinate>[5.36, -6.95]</coordinate>","[5.36,-6.95]",4c5097ed5329,"[15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64]","[0,1,2,3,5,6,7,9,10,11,13,14,15,16,18,19,20,22,23,24,26,27,28,30,31,32,33,35,36,37,39,40,41,43,44,45,47,48,49,50,52,53,54,56,57,58,60,61,62,64]","[0,1,2,3,4,5,6,7,8,9,11,12,14,15,20,21,25,28,30,35,40,42,45,49,50,55,56,57,58,59,60,61,62,63,64]",50,50,35,"[""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]","[""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform""]","[""spatial"",""turning"",""turning"",""turning"",""turning"",""spatial"",""turning"",""turning"",""turning"",""turning"",""turning"",""turning"",""spin"",""spatial"",""spatial"",""spin"",""spatial"",""spin"",""spatial"",""spatial"",""spatial"",""spin"",""spatial"",""spin"",""spatial"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]",False,False,False,True,True
126,573,00848-ziup5kvtCCR,mirror,70,9,"<coordinate>[5.06, -3.55]</coordinate>","[5.06,-3.55]",a0e25b322624,"[20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69]","[0,1,2,4,5,7,8,9,11,12,14,15,16,18,19,21,22,23,25,26,28,29,30,32,33,35,36,38,39,40,42,43,45,46,47,49,50,52,53,54,56,57,59,60,61,63,64,66,67,69]","[0,1,2,3,4,5,6,7,8,9,11,12,15,20,23,25,30,35,38,40,45,46,50,53,55,60,61,62,63,64,65,66,67,68,69]",50,50,35,"[""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]","[""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform""]","[""spatial"",""turning"",""turning"",""turning"",""turning"",""spatial"",""turning"",""turning"",""turning"",""turning"",""turning"",""turning"",""spatial"",""spatial"",""spin"",""spatial"",""spatial"",""spatial"",""spin"",""spatial"",""spatial"",""spin"",""spatial"",""spin"",""spatial"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]",False,False,False,True,True
1723,12,00821-eF36g7L6Z9M,pillow,5,4,"<coordinate>[0.01, -0.70]</coordinate>","[0.01,-0.7]",390269d934ad,"[0,1,2,3,4]","[0,1,2,3,4]","[0,1,2,3,4]",5,5,5,"[""recent"",""recent"",""recent"",""recent"",""recent""]","[""uniform"",""uniform"",""uniform"",""uniform"",""uniform""]","[""recent"",""recent"",""recent"",""recent"",""recent""]",True,True,True,True,True
1723,33,00821-eF36g7L6Z9M,pillow,10,4,"<coordinate>[3.78, 1.14]</coordinate>","[3.78,1.14]",b49c3f9e9b0e,"[0,1,2,3,4,5,6,7,8,9]","[0,1,2,3,4,5,6,7,8,9]","[0,1,2,3,4,5,6,7,8,9]",10,10,10,"[""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]","[""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform""]","[""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]",True,True,True,True,True
1723,73,00821-eF36g7L6Z9M,pillow,15,9,"<coordinate>[6.45, 5.50]</coordinate>","[6.45,5.5]",c5954a8e0276,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14]","[0,1,5,6,7,8,9,10,11,12,13,14]",15,15,12,"[""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]","[""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform""]","[""spatial"",""turning"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]",True,False,False,True,True
1723,136,00821-eF36g7L6Z9M,pillow,20,11,"<coordinate>[5.70, -10.32]</coordinate>","[5.7,-10.32]",e61630d93b8d,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]","[0,1,10,11,12,13,14,15,16,17,18,19]",20,20,12,"[""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]","[""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform""]","[""spatial"",""turning"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]",True,False,False,True,True
1723,241,00821-eF36g7L6Z9M,pillow,25,12,"<coordinate>[5.55, -6.03]</coordinate>","[5.55,-6.03]",37a5eda1f9d8,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24]","[0,1,10,15,16,17,18,19,20,21,22,23,24]",25,25,13,"[""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]","[""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform""]","[""spatial"",""turning"",""spatial"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]",True,False,False,True,True
1723,312,00821-eF36g7L6Z9M,pillow,30,12,"<coordinate>[8.80, -6.30]</coordinate>","[8.8,-6.3]",b5323e910d1e,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29]","[0,1,10,15,20,21,22,23,24,25,26,27,28,29]",30,30,14,"[""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]","[""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform""]","[""spatial"",""turning"",""spatial"",""spatial"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]",True,False,False,True,True
1723,400,00821-eF36g7L6Z9M,pillow,35,10,"<coordinate>[9.48, -5.67]</coordinate>","[9.48,-5.67]",a5727d683828,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34]","[0,1,2,3,4,5,10,15,20,25,26,27,28,29,30,31,32,33,34]",35,35,19,"[""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]","[""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform""]","[""spatial"",""turning"",""turning"",""turning"",""turning"",""turning"",""spatial"",""spatial"",""spatial"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]",True,False,False,True,True
1723,517,00821-eF36g7L6Z9M,pillow,40,11,"<coordinate>[4.85, -5.81]</coordinate>","[4.85,-5.81]",4f6d7f1dd040,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39]","[0,1,2,3,4,5,6,7,8,9,10,11,15,20,25,30,31,32,33,34,35,36,37,38,39]",40,40,25,"[""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]","[""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform""]","[""spatial"",""turning"",""turning"",""turning"",""turning"",""turning"",""turning"",""turning"",""turning"",""turning"",""spatial"",""turning"",""spatial"",""spatial"",""spatial"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]",True,False,False,True,True
1723,572,00821-eF36g7L6Z9M,pillow,45,9,"<coordinate>[7.59, -2.33]</coordinate>","[7.59,-2.33]",2e675b9beb2b,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44]","[0,1,2,3,4,5,6,7,8,9,10,11,15,20,22,25,30,33,35,36,37,38,39,40,41,42,43,44]",45,45,28,"[""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]","[""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform""]","[""spatial"",""turning"",""turning"",""turning"",""turning"",""turning"",""turning"",""turning"",""turning"",""turning"",""spatial"",""turning"",""spatial"",""spatial"",""spin"",""spatial"",""spatial"",""spin"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]",True,False,False,True,True
1753,12,00831-yr17PDCnDDW,vase,5,11,"<coordinate>[2.75, 2.43]</coordinate>","[2.75,2.43]",d65f77c1bdab,"[0,1,2,3,4]","[0,1,2,3,4]","[0,1,2,3,4]",5,5,5,"[""recent"",""recent"",""recent"",""recent"",""recent""]","[""uniform"",""uniform"",""uniform"",""uniform"",""uniform""]","[""recent"",""recent"",""recent"",""recent"",""recent""]",True,True,True,True,True
1753,48,00831-yr17PDCnDDW,vase,10,14,"<coordinate>[1.13, -1.48]</coordinate>","[1.13,-1.48]",47d1665b267d,"[0,1,2,3,4,5,6,7,8,9]","[0,1,2,3,4,5,6,7,8,9]","[0,1,2,3,4,5,6,7,8,9]",10,10,10,"[""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]","[""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform""]","[""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]",True,True,True,True,True
1753,84,00831-yr17PDCnDDW,vase,15,12,"<coordinate>[2.01, -7.58]</coordinate>","[2.01,-7.58]",bbf1097e7c43,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14]","[0,1,5,6,7,8,9,10,11,12,13,14]",15,15,12,"[""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]","[""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform""]","[""spatial"",""turning"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]",True,False,False,True,True
1753,147,00831-yr17PDCnDDW,vase,20,11,"<coordinate>[8.63, -3.07]</coordinate>","[8.63,-3.07]",55db80787c8e,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]","[0,1,5,10,11,12,13,14,15,16,17,18,19]",20,20,13,"[""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]","[""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform""]","[""spatial"",""turning"",""spatial"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]",True,False,False,True,True
1753,214,00831-yr17PDCnDDW,vase,25,9,"<coordinate>[8.69, -0.40]</coordinate>","[8.69,-0.4]",c942aea41ade,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24]","[0,1,5,10,15,16,17,18,19,20,21,22,23,24]",25,25,14,"[""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]","[""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform""]","[""spatial"",""turning"",""spatial"",""spatial"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]",True,False,False,True,True
1753,272,00831-yr17PDCnDDW,vase,30,6,"<coordinate>[9.55, -9.89]</coordinate>","[9.55,-9.89]",79c8945f295c,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29]","[0,1,5,10,15,20,21,22,23,24,25,26,27,28,29]",30,30,15,"[""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]","[""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform""]","[""spatial"",""turning"",""spatial"",""spatial"",""spatial"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]",True,False,False,True,True
